distance_from_home|distance_from_last_transaction|ratio_to_median_purchase_price|repeat_retailer|used_chip|used_pin_number|online_order|fraud
23.2953364624212|0.674770301853085|0.5605447774993033|1.0|0.0|0.0|1.0|0.0
8.920916716952267|0.4141212885806657|1.7019439355693968|1.0|1.0|1.0|1.0|0.0
1.624392173161903|0.3697988118571386|0.3427008221449439|0.0|0.0|0.0|1.0|0.0
4.397954397312868|0.1248178366324345|1.6060391856814094|1.0|0.0|1.0|1.0|0.0
6.217781445306129|0.8844996084126218|0.8668144965675123|1.0|1.0|0.0|1.0|0.0
5.671327271385086|0.2459407572686002|1.3353544041792254|1.0|0.0|0.0|1.0|0.0
8.008358299119898|0.5283823473144769|0.926411312621088|1.0|0.0|0.0|1.0|0.0
10.585330811429913|0.1370660315314182|1.2070627593496868|1.0|1.0|0.0|1.0|0.0
72.5608249511449|1.3651065475790816|1.9766182682784343|1.0|1.0|0.0|0.0|0.0
59.89621268880052|25.46002887407303|0.5502824448407254|1.0|0.0|0.0|1.0|0.0
2.1801854871182984|0.3071178885202663|1.724627030236925|1.0|0.0|0.0|1.0|0.0
21.91719353813394|2.072887941270832|14.907633403554064|1.0|0.0|0.0|0.0|0.0
124.64288234999064|7.606689452271182|0.6449397828996737|1.0|1.0|0.0|1.0|0.0
0.2489298150544373|0.2878753556182455|1.204906561855173|0.0|0.0|0.0|0.0|0.0
25.053970539393184|13.404353107982931|0.9723824142273088|1.0|0.0|0.0|0.0|0.0
12.48901460689646|4.370073432798159|0.2950150287483927|1.0|0.0|0.0|1.0|0.0
3.864849827583004|4.898424075715493|0.3832244657191277|1.0|1.0|0.0|0.0|0.0
8.460817055791283|0.008261961167502|0.9480003512511144|1.0|1.0|0.0|1.0|0.0
49.04981161150537|2.612517156679216|0.4620864928927667|1.0|0.0|0.0|1.0|0.0
11.076600100013684|0.5686220190459333|4.70713915713174|1.0|0.0|0.0|1.0|1.0
11.351962898143084|19.07300345626248|3.1722267560837016|1.0|0.0|0.0|1.0|0.0
10.453755179822544|2.359210757372556|0.813646008525208|1.0|0.0|0.0|1.0|0.0
2.0833504823659736|18.90208185807801|0.6402210710605243|1.0|0.0|0.0|0.0|0.0
1.9183903701707783|13.357334948425716|0.5308391294853949|1.0|0.0|0.0|1.0|0.0
56.38909434846215|6.760682788485648|0.1526809462918267|1.0|0.0|0.0|0.0|0.0
6.919316300387768|1.0905216204585062|1.1341917132260415|1.0|0.0|0.0|0.0|0.0
3.026215954841218|0.9504760878414408|1.228805854328023|1.0|0.0|0.0|0.0|0.0
63.22530057634378|0.1351566913862025|6.339219745282091|1.0|0.0|0.0|0.0|0.0
7.157912234477244|1.4324123751009212|1.0247983912788394|1.0|0.0|0.0|1.0|0.0
83.34491146689759|239.37876378150617|0.7554479818734016|1.0|0.0|0.0|0.0|0.0
0.3538018556467305|0.1836607405869867|1.4135717075928729|0.0|1.0|0.0|1.0|0.0
13.001270203792137|1.0912455448038572|5.403975955719732|1.0|0.0|0.0|1.0|1.0
4.4742187838255045|12.277188291748416|1.3042795062533303|1.0|1.0|0.0|0.0|0.0
15.77328461853864|1.5395148330883683|1.9538942665538808|1.0|0.0|0.0|1.0|0.0
8.388411401103188|3.640843258281815|0.4837603774557539|1.0|1.0|0.0|1.0|0.0
1.3179829256818192|0.1326575810924375|3.2089775460859853|0.0|0.0|0.0|0.0|0.0
37.77702669841737|0.8516080402750345|0.2898000071154491|1.0|0.0|0.0|1.0|0.0
5.095232735090687|3.1785742582822465|1.5601787078767744|1.0|0.0|0.0|0.0|0.0
32.420862359413555|4.164072736539599|0.4486904451729731|1.0|1.0|0.0|0.0|0.0
16.844555602002483|1.731657377470065|2.785680490392348|1.0|0.0|0.0|1.0|0.0
22.770067896816965|0.0117168428508318|2.1008273549838785|1.0|0.0|0.0|1.0|0.0
7.015455459616826|15.269893999613068|0.2098367569091044|1.0|0.0|0.0|1.0|0.0
1.0771463895807478|0.1811205217796814|0.198351705844636|0.0|0.0|1.0|1.0|0.0
52.33664689589154|0.5857819994699446|0.521938117709535|1.0|1.0|0.0|1.0|0.0
2.7334696320648155|2.5594554599602453|3.158914218174074|1.0|0.0|0.0|1.0|0.0
5.481560351615153|0.1046850393717511|2.9317179983739545|1.0|1.0|0.0|1.0|0.0
24.349986022901355|0.124667574222269|1.539242383168925|1.0|0.0|0.0|1.0|0.0
6.808646691320797|21.86111278755055|3.585865162095867|1.0|0.0|0.0|1.0|0.0
7.471796583205806|9.261418521717864|0.3370111914514297|1.0|1.0|0.0|0.0|0.0
93.71884026569349|0.5272837941746318|2.77530759381901|1.0|0.0|0.0|0.0|0.0
4.705460461710949|0.1713834343565236|0.4497336427922549|1.0|1.0|0.0|1.0|0.0
7.844452794602517|0.0262104295000661|0.2711398231948302|1.0|0.0|0.0|1.0|0.0
15.65220968350743|0.2113749441163488|0.7523812275597468|1.0|0.0|0.0|0.0|0.0
11.720647373902004|5.212206971001133|2.6581184773605613|1.0|0.0|0.0|0.0|0.0
25.66545112040276|0.4155940327084728|0.0572286844295734|1.0|0.0|0.0|1.0|0.0
1.5732011902148295|24.581353876718737|1.89243257371494|0.0|1.0|0.0|1.0|0.0
10.820849794909098|0.6793966919647056|3.164404975047413|1.0|1.0|0.0|1.0|0.0
20.673494380040022|19.32090317271017|4.400641374751722|1.0|1.0|0.0|1.0|1.0
1.6138898305339204|3.525074918552701|15.385102788834589|0.0|0.0|0.0|1.0|1.0
22.060499165719666|0.2886984048363248|6.408297972618158|1.0|0.0|0.0|0.0|0.0
60.743071615590594|1.4813571535136958|0.9676295259207666|1.0|0.0|0.0|1.0|0.0
10.867688483473584|4.167668470922803|4.02047017893376|1.0|0.0|0.0|1.0|1.0
16.950623208930587|0.0982574632325752|0.1311341277621748|1.0|0.0|0.0|1.0|0.0
34.81689841025163|0.2746068441925132|0.8369064911054056|1.0|0.0|0.0|0.0|0.0
2.4874850154985904|0.0306274749634724|8.980920002941945|1.0|1.0|0.0|1.0|1.0
106.81637312869168|2.1717134827177382|0.5168729627396921|1.0|1.0|0.0|1.0|0.0
93.08044841393465|1.6853773154173062|1.5346446625407593|1.0|1.0|0.0|0.0|0.0
101.65394893279532|5.025271022094427|1.0937544150118703|1.0|0.0|0.0|1.0|1.0
1.0936880160038451|2.258481449434527|3.6173982246021095|0.0|0.0|1.0|1.0|0.0
23.556757746015503|0.6320779813571229|0.5403565869406363|1.0|0.0|1.0|0.0|0.0
19.074870612168294|2.552733523210302|0.0841700227544351|1.0|0.0|0.0|0.0|0.0
10.516715691444263|0.4280435959357509|0.849086664451753|1.0|1.0|0.0|1.0|0.0
32.89751490126599|17.5262984728601|1.6136093497203163|1.0|0.0|1.0|0.0|0.0
1.550454904061088|0.9001705445332151|1.0088220323383483|0.0|1.0|0.0|0.0|0.0
53.1120458844816|5.1567864963966885|0.8044291700273802|1.0|0.0|0.0|1.0|0.0
6.955960964686259|0.13076798044171|0.554245248253985|1.0|0.0|0.0|1.0|0.0
3.143087313595068|1.9329829329928836|0.1509242593491047|1.0|0.0|0.0|1.0|0.0
24.419259933035736|2.36268241092558|0.3224790098331817|1.0|1.0|0.0|1.0|0.0
63.57442984686339|2.381972669498301|1.6218070998940124|1.0|0.0|0.0|1.0|0.0
7.1388779574058905|13.23984515679816|1.067245016801993|1.0|0.0|0.0|0.0|0.0
1.3037616619126595|0.2173637442290991|2.295018918689225|0.0|0.0|0.0|0.0|0.0
2.180267096318686|0.0118613869175259|2.7793290869340157|1.0|0.0|0.0|0.0|0.0
0.650078735182094|0.5218868136066999|2.289586457611624|0.0|0.0|0.0|0.0|0.0
9.254748123718691|1.646820399397638|0.8099790817073014|1.0|1.0|1.0|1.0|0.0
114.80142417404004|22.54943660353549|6.053162037484871|1.0|1.0|0.0|1.0|1.0
11.050200396073034|7.275533161367198|2.314828235473859|1.0|0.0|0.0|1.0|0.0
1.3644556189926818|0.1572333225484642|0.4286453724497874|0.0|0.0|0.0|1.0|0.0
0.5087652720365108|0.6861713652374454|2.1293238020133667|0.0|0.0|0.0|1.0|0.0
0.4649532529600393|0.1352179466481245|6.178647921616124|0.0|0.0|0.0|1.0|1.0
19.855907954540005|24.54132810270538|20.82148017114307|1.0|0.0|1.0|1.0|0.0
8.514801133359079|8.261308092604667|1.2852815960681911|1.0|0.0|0.0|1.0|0.0
15.784393150174022|0.3117081438549002|0.4694801884768354|1.0|0.0|0.0|1.0|0.0
5.482338416209498|11.315745140084417|1.8209747097715023|1.0|0.0|0.0|1.0|0.0
9.924622203545104|0.3909141185509049|2.136349532635238|1.0|1.0|0.0|1.0|0.0
20.692617656790716|18.69659093086213|0.4613224746056726|1.0|0.0|0.0|0.0|0.0
7.868138900030106|0.8497083086676028|5.488831112472551|1.0|1.0|1.0|1.0|0.0
70.34605106095734|0.0066262683029145|1.4273354037307675|1.0|0.0|0.0|0.0|0.0
41.057327994235216|0.2175474339936609|1.9611415009164623|1.0|1.0|0.0|0.0|0.0
16.053072772237407|0.2630249260927982|0.8073032489916488|1.0|0.0|0.0|0.0|0.0
22.59700306144086|3.070673897088723|0.1066645636861267|1.0|0.0|0.0|0.0|0.0
9.440343012166124|0.2644063764810078|1.4525597189482804|1.0|0.0|0.0|1.0|0.0
19.029319232553803|5.1328319942056|2.85492637764043|1.0|1.0|0.0|1.0|0.0
4.2329985307087385|0.4752172186944816|8.390578174941316|1.0|0.0|1.0|0.0|0.0
10.600537558238038|1.49801588465002|1.8321388823767943|1.0|1.0|0.0|0.0|0.0
62.27117919543229|0.5581625298072741|2.300726026686173|1.0|1.0|0.0|1.0|0.0
19.881856010360806|0.0389442227887905|2.6683573162623557|1.0|0.0|0.0|1.0|0.0
10.654130749601666|0.98180479509672|1.6658370689155917|1.0|0.0|0.0|0.0|0.0
4.792271937061811|0.2670983004803361|0.6074504555805083|1.0|1.0|0.0|0.0|0.0
4.206151100228393|5.060702676251462|0.2267451192189956|1.0|0.0|0.0|0.0|0.0
9.188157294709043|16.853608691209622|0.8127202685240786|1.0|0.0|0.0|1.0|0.0
113.48289288301814|3.9848456701567776|23.19645512444405|1.0|1.0|0.0|0.0|1.0
0.7004529213667964|0.3021828316350556|0.1992948335048566|0.0|1.0|0.0|1.0|0.0
4.695564267088377|3.532629622276046|2.187254553224561|1.0|1.0|0.0|0.0|0.0
119.31598082704504|0.0739104727120242|0.5540414891448535|1.0|1.0|1.0|0.0|0.0
3.2653496399555184|0.0836436199815884|0.3849376893248639|1.0|1.0|0.0|1.0|0.0
2.0063616894117904|6.256919598558574|0.343466099088889|1.0|1.0|1.0|0.0|0.0
3.233870876447002|13.38742901879439|0.3872831839488839|1.0|0.0|0.0|1.0|0.0
27.70850698045096|3.622887566007327|1.453025533211866|1.0|1.0|0.0|1.0|0.0
12.069739478748623|0.3195337851259122|0.2248047853254023|1.0|1.0|0.0|1.0|0.0
1.4540902141314376|0.6600252570768514|1.1765626676914502|0.0|1.0|0.0|0.0|0.0
31.584965269689352|0.1330294900099894|0.9408453575314044|1.0|0.0|0.0|1.0|0.0
65.7896499401885|0.7295225857573876|0.4838893420056264|1.0|1.0|0.0|0.0|0.0
0.9394661002873242|0.1619703013871028|1.6194446939240708|0.0|1.0|0.0|1.0|0.0
4.258518358959065|0.8752710593822182|12.035783943224905|1.0|1.0|0.0|1.0|1.0
9.288880015798568|0.7036936824967324|0.3789663357244199|1.0|0.0|0.0|0.0|0.0
11.539242049433602|1.2420271343850278|0.3395663810087873|1.0|0.0|0.0|0.0|0.0
69.74244134351808|3.054938417634708|0.5117086635294456|1.0|1.0|0.0|0.0|0.0
66.76891166067618|4.775746531841159|1.70799527574448|1.0|1.0|0.0|1.0|0.0
68.67744323153312|11.979084808423051|3.5224506345249225|1.0|0.0|0.0|0.0|0.0
27.820172086712795|0.6249750695067633|3.3885705614565187|1.0|0.0|0.0|0.0|0.0
5.176980277678974|4.304277263316587|1.2655200942176688|1.0|1.0|0.0|1.0|0.0
5.031977988455124|2.8358545266054684|0.3138880276290775|1.0|0.0|1.0|1.0|0.0
46.40826168498794|14.079426189779465|0.6496142173064599|1.0|0.0|0.0|1.0|0.0
19.472484650346416|0.5672411518374032|1.9023773520579104|1.0|0.0|0.0|0.0|0.0
6.723591550225722|2.562231951177047|0.9453206902350006|1.0|1.0|0.0|0.0|0.0
10.499898981214756|11.824341201392125|0.488730942202253|1.0|0.0|0.0|0.0|0.0
51.145976661623344|2.686139013019246|0.5578301050744313|1.0|0.0|0.0|1.0|0.0
10.73517991599485|1.262956105352568|2.43822206263257|1.0|0.0|0.0|1.0|0.0
9.75020195357699|14.40600855171107|1.073958035369345|1.0|1.0|0.0|1.0|0.0
6.712803187463672|20.7909691676801|1.80194185217026|1.0|1.0|0.0|1.0|0.0
6.261602663154257|1.077129758378472|1.0614800819428047|1.0|0.0|0.0|0.0|0.0
9.087150299709126|0.936532029886556|4.917909621604876|1.0|0.0|0.0|1.0|1.0
12.512207647111328|0.2540010520822502|2.7523501641068773|1.0|1.0|0.0|0.0|0.0
15.89027879375712|9.3426123288326|1.3261606040793863|1.0|0.0|0.0|1.0|0.0
44.184148970772746|1.8427945875837264|0.7260154202622676|1.0|0.0|0.0|1.0|0.0
3.91065659107774|0.3854274051202447|0.6314091109010942|1.0|0.0|0.0|0.0|0.0
3.77950707635197|2.007204721283572|1.7269633560307678|1.0|1.0|0.0|1.0|0.0
7.680373727441626|0.0628203069427636|0.5726095065259817|1.0|1.0|0.0|1.0|0.0
3.607698971291709|8.978284696626329|1.172480079659847|1.0|1.0|0.0|0.0|0.0
122.32608016542292|5.011354996646645|0.6803439195877834|1.0|0.0|0.0|1.0|1.0
107.80368632460646|35.786497710667064|0.4131661752450424|1.0|1.0|0.0|1.0|0.0
32.804941019600285|11.469677266902387|0.645621691902414|1.0|1.0|0.0|1.0|0.0
5.008241178088944|1.0260861202876648|1.227330207294767|1.0|1.0|0.0|1.0|0.0
1.7408623856795244|3.8895066795802222|6.360253933940135|0.0|1.0|0.0|1.0|1.0
1.8620357288157725|3.67820357705314|0.8272844798300957|0.0|0.0|0.0|1.0|0.0
37.38483326734225|2.068454885801977|1.233770123540902|1.0|1.0|0.0|0.0|0.0
1.1519771317894547|14.678320567733854|1.352395572978889|0.0|0.0|0.0|1.0|0.0
16.694935020295322|0.4301998081564362|4.714580872329803|1.0|0.0|0.0|1.0|1.0
13.106132352179989|1.9449216916122216|1.3645024654057485|1.0|0.0|0.0|1.0|0.0
9.95725827356488|9.747928368643423|2.0101759334618787|1.0|0.0|0.0|1.0|0.0
1.6840798447191485|4.301262929715169|5.463634126366084|0.0|0.0|0.0|1.0|1.0
2.974679150667101|4.219278514882936|0.1590914816090933|1.0|0.0|0.0|0.0|0.0
12.397511180936494|1.495854321884175|0.1407468196356359|1.0|1.0|0.0|1.0|0.0
1.4588138284264875|0.0895860178848326|1.37076955645603|0.0|1.0|0.0|1.0|0.0
58.45117402431124|0.585775735908162|2.660948604509797|1.0|1.0|0.0|0.0|0.0
4.453806204253207|5.181606494710077|1.008406561796953|1.0|1.0|0.0|1.0|0.0
3.850288905333134|0.7845159058677433|0.4636955587005636|1.0|0.0|0.0|0.0|0.0
46.56722139353786|1.371043752139421|0.4605553435764966|1.0|1.0|0.0|1.0|0.0
5.067776359205885|0.2535686245396156|0.4569410967468946|1.0|0.0|0.0|1.0|0.0
72.14254536450467|2.0706580667991914|6.169438924297149|1.0|1.0|0.0|1.0|1.0
309.10992333997444|0.0265093012827525|0.027304529053251|1.0|0.0|0.0|1.0|1.0
44.556361242109816|8.119312259410396|1.854242332925159|1.0|0.0|0.0|1.0|0.0
1.1857103524350925|0.0726482858042516|0.3908413464696362|0.0|0.0|0.0|1.0|0.0
36.57674524378709|2.537193657950317|1.4513540283416373|1.0|1.0|0.0|1.0|0.0
8.494237665467407|1.2040337630667033|1.9853322628436292|1.0|1.0|0.0|0.0|0.0
8.403887179135006|0.3872354503157119|4.0952212637296|1.0|1.0|0.0|1.0|1.0
9.44357810529758|4.441493740049345|2.098115929927605|1.0|1.0|0.0|0.0|0.0
6.983808867367981|1.1337526121709949|0.1137832631445055|1.0|0.0|0.0|0.0|0.0
8.971327891433498|0.6289532199647222|0.656395525573921|1.0|1.0|0.0|1.0|0.0
3.3963999033901144|3.690053110262536|2.2426282097901256|1.0|0.0|0.0|0.0|0.0
2.308748607788153|0.0144552464845423|3.170106676991956|1.0|1.0|0.0|1.0|0.0
202.47983533958404|5.592630745882662|0.831556345024269|1.0|0.0|0.0|0.0|0.0
6.220416689655179|1.2654990221217686|0.4107910597372855|1.0|0.0|1.0|1.0|0.0
7.572271600411793|27.274677974253|1.249092039781296|1.0|0.0|0.0|1.0|0.0
14.30183262863208|0.2470326189603809|0.1399707244909574|1.0|0.0|0.0|0.0|0.0
15.34088575382821|1.2606885293652226|2.7815437459763586|1.0|0.0|0.0|1.0|0.0
13.404658099121374|5.601229898038478|0.2723610955887587|1.0|1.0|0.0|1.0|0.0
4.12971026548931|2.483746997230413|2.1937202683099324|1.0|0.0|0.0|1.0|0.0
6.598422237806756|0.3307166271841758|0.3397481894736524|1.0|0.0|0.0|1.0|0.0
61.83525579653312|1.5236787266562175|1.1463004800629564|1.0|1.0|0.0|1.0|0.0
30.174308952138368|0.3141776501581846|0.5465923742794863|1.0|1.0|0.0|1.0|0.0
27.447502683497685|1.300339244849824|0.2173764876165454|1.0|0.0|1.0|0.0|0.0
260.56619451169377|7.317223128811378|6.77275673906367|1.0|1.0|0.0|0.0|1.0
18.14752551318868|0.1015560685762106|0.6974724536077545|1.0|0.0|0.0|1.0|0.0
2.7433116609786503|0.026086617163814|1.2220785009689124|1.0|1.0|1.0|0.0|0.0
5.867530119178329|0.567165600816498|0.9908328553918638|1.0|0.0|0.0|1.0|0.0
4.644777736514734|0.646828668998407|0.7748983964108379|1.0|0.0|0.0|1.0|0.0
6.689698677643951|97.5491117001491|0.8834662161899037|1.0|0.0|1.0|1.0|0.0
26.07904688514199|0.556870803892682|0.4001441825193066|1.0|1.0|0.0|1.0|0.0
2.6754520983173045|0.8018331834368962|5.992884281686034|1.0|0.0|0.0|1.0|1.0
5.747043147153896|0.5549362400605133|1.4522903578833797|1.0|0.0|0.0|0.0|0.0
3.530114109548545|9.10927784944458|7.89129219082219|1.0|0.0|0.0|1.0|1.0
8.90146310546157|1.1034129008310627|0.1934410323022201|1.0|0.0|0.0|0.0|0.0
8.779388888747228|2.552404752334806|1.1929980603049792|1.0|1.0|0.0|0.0|0.0
0.8230659616276133|0.0470551099537072|0.5581555882957046|0.0|0.0|0.0|1.0|0.0
152.806556034752|28.69204335373841|0.8893036502320337|1.0|0.0|0.0|0.0|0.0
5.5890522974494345|0.0758748935813795|1.020484048467439|1.0|1.0|0.0|0.0|0.0
26.40823620361404|3.6179638082169143|0.6157906491662319|1.0|0.0|0.0|1.0|0.0
16.185664672426324|1.6600211686981452|0.37664254569277|1.0|0.0|0.0|1.0|0.0
7.754426938655266|6.503967236116072|2.385006659866516|1.0|1.0|0.0|1.0|0.0
39.114430094345614|0.9749204725374948|2.4228963866225164|1.0|0.0|0.0|1.0|0.0
6.254910735937004|17.645172597812596|0.7663938699694215|1.0|0.0|0.0|0.0|0.0
11.70628178168219|0.936346580189378|0.257957316639078|1.0|0.0|0.0|1.0|0.0
100.31717866698216|1.0770410779968744|1.8129799461316052|1.0|0.0|0.0|1.0|1.0
4.656197274629304|2.625558201052131|1.99754055678449|1.0|0.0|0.0|0.0|0.0
5.263046619324715|38.74737628936087|3.437869564768556|1.0|1.0|0.0|0.0|0.0
3.8858711372112458|0.0165062300378731|1.2310971682935208|1.0|0.0|0.0|1.0|0.0
3.625992549584488|10.534460626305734|0.4473306555087387|1.0|1.0|0.0|0.0|0.0
16.68200952727682|2.3045572229464417|0.9148140690343988|1.0|0.0|0.0|1.0|0.0
8.466782240088436|0.2424947991343625|4.077841018139489|1.0|0.0|0.0|0.0|0.0
7.615256769607266|3.23285352907416|1.518135240342357|1.0|1.0|0.0|1.0|0.0
1.7292877630160044|1.5657924591738963|1.11129452791143|0.0|0.0|0.0|0.0|0.0
21.348596965126244|0.0534274790302715|0.2064910029862149|1.0|1.0|1.0|1.0|0.0
3.875626397099061|262.4679909276822|0.6027658613737168|1.0|0.0|0.0|1.0|1.0
62.17893452719327|1.4981709810401669|1.908242732414103|1.0|1.0|0.0|1.0|0.0
1.5797036270493137|0.3644873749909884|1.1127558813003129|0.0|0.0|0.0|1.0|0.0
3.388725531880552|0.5557946916239936|0.7159607453361471|1.0|0.0|0.0|0.0|0.0
16.81707817196185|0.1060270076693128|2.110959329171578|1.0|0.0|1.0|0.0|0.0
8.428689899407374|10.904690435977972|0.8176734815790183|1.0|0.0|0.0|1.0|0.0
8.578598988217703|1.5176124227251138|1.0574228914743002|1.0|1.0|1.0|0.0|0.0
2.0141815559314487|1.2469231032542476|3.250414206035673|1.0|1.0|0.0|1.0|0.0
11.00962543125443|2.23982082411311|2.547689941617977|1.0|0.0|0.0|0.0|0.0
5.559152084862438|7.49742970664003|0.1993111352708662|1.0|0.0|0.0|1.0|0.0
2.455113408950848|1.0627689021579176|0.8266949033017077|1.0|0.0|0.0|0.0|0.0
13.712269196052745|0.3556759709990219|1.2262511107477596|1.0|1.0|0.0|0.0|0.0
1.2966440425681087|1.3202069237954928|4.2927442831322|0.0|0.0|0.0|1.0|1.0
5.839101192118783|1.196308370265576|2.094485918149821|1.0|1.0|0.0|1.0|0.0
4.235873725139585|0.5362985369923505|0.5527238292817809|1.0|0.0|0.0|0.0|0.0
57.63330082473576|0.7637966455332065|0.5407928898741022|1.0|1.0|0.0|0.0|0.0
24.55792103046205|3.0326924128450883|1.2276184978636884|1.0|1.0|0.0|1.0|0.0
9.087879173311876|1.7430200900375166|0.943239945676594|1.0|1.0|0.0|0.0|0.0
3.911237823106468|2.540669526850148|0.5410558138423472|1.0|0.0|0.0|0.0|0.0
28.958898949872136|2.3029625965742566|0.0750923093604735|1.0|0.0|1.0|1.0|0.0
6.2215158507765125|0.3916601937274359|0.4949732699191512|1.0|0.0|0.0|1.0|0.0
13.265179352489772|1.077864339302277|0.3216502851433141|1.0|0.0|0.0|1.0|0.0
8.062447383920484|1.857784448966055|2.1676296100026065|1.0|1.0|0.0|1.0|0.0
48.83348965459977|2.1811328866736512|0.6461517771540605|1.0|1.0|0.0|0.0|0.0
59.38271689617255|0.308008104784877|2.619871082963232|1.0|1.0|0.0|1.0|0.0
3.1580838479032867|4.200069767714697|0.4656656917346119|1.0|1.0|0.0|1.0|0.0
26.14611364603693|1.2590300658982378|0.8032150503932495|1.0|0.0|0.0|1.0|0.0
9.059564786949776|3.724362482057545|1.7544299356129869|1.0|1.0|0.0|1.0|0.0
74.86767511209936|0.916171867230138|0.2121489536193063|1.0|1.0|0.0|0.0|0.0
2.246493547648841|0.240176552335596|3.681985899011655|1.0|0.0|0.0|1.0|0.0
14.881338087870589|10.396948702124376|3.57940871085849|1.0|0.0|0.0|1.0|0.0
36.62286187856044|1.204278441546332|0.6763874056121864|1.0|1.0|0.0|1.0|0.0
4.491762159754867|0.0449104954934011|0.1366329488484907|1.0|1.0|0.0|1.0|0.0
7.178758311757879|2.7213634800383018|1.391103758747862|1.0|0.0|0.0|1.0|0.0
4.825613293737396|0.9446854311728652|1.2599450604608744|1.0|0.0|0.0|1.0|0.0
0.4589817589595188|0.4593426616680504|2.599219222066931|0.0|0.0|0.0|1.0|0.0
54.623144722501365|0.0813888104210356|1.1579583361172976|1.0|0.0|0.0|1.0|0.0
9.207292801792004|14.269454062108448|0.1411109323498809|1.0|0.0|1.0|1.0|0.0
50.82322263862273|0.0634429740929084|5.040562033868294|1.0|0.0|0.0|1.0|1.0
20.03799536772985|3.837769747401423|0.1079225550154793|1.0|0.0|0.0|1.0|0.0
28.936908615376783|0.2831483286457276|1.3830385734737152|1.0|1.0|1.0|0.0|0.0
